anime_name;anime_path;anime_id
chouyaku hakunin isshu - utakoi;/dirlist.php?dir=subtitles%2Fjapanese%2FChouyaku+Hakunin+Isshu+-+Utakoi%2F;262
chou soku henkei gyrozetter;/dirlist.php?dir=subtitles%2Fjapanese%2FChou_Soku_Henkei_Gyrozetter%2F;263
chuukan kanriroku tonegawa;/dirlist.php?dir=subtitles%2Fjapanese%2FChuukan+Kanriroku+Tonegawa%2F;264
chuunibyou demo koi ga shitai!;/dirlist.php?dir=subtitles%2Fjapanese%2FChuunibyou+demo+Koi+ga+Shitai%21%2F;265
chuunibyou demo koi ga shitai! ren;/dirlist.php?dir=subtitles%2Fjapanese%2FChuunibyou+demo+Koi+ga+Shitai%21+Ren%2F;266
chuunibyou demo koi ga shitai! the movie;/dirlist.php?dir=subtitles%2Fjapanese%2FChuunibyou+demo+Koi+ga+Shitai%21+The+Movie%2F;267
chuunibyou demo koi ga shitai! the movie 2;/dirlist.php?dir=subtitles%2Fjapanese%2FChuunibyou+demo+Koi+ga+Shitai%21+The+Movie+2%2F;268
cider no you ni kotoba ga wakiagaru;/dirlist.php?dir=subtitles%2Fjapanese%2FCider+no+You+ni+Kotoba+ga+Wakiagaru%2F;269
citrus;/dirlist.php?dir=subtitles%2Fjapanese%2FCitrus%2F;270
city hunter;/dirlist.php?dir=subtitles%2Fjapanese%2FCity+Hunter%2F;271
city hunter the movie 2019 - shinjuku private eyes (bdrip pgs sup );/dirlist.php?dir=subtitles%2Fjapanese%2FCity+Hunter+The+Movie+2019+-+Shinjuku+Private+Eyes+%28BDrip+PGS+Sup+%29%2F;272
city hunter;/dirlist.php?dir=subtitles%2Fjapanese%2FCity_Hunter%2F;273
clannad;/dirlist.php?dir=subtitles%2Fjapanese%2FClannad%2F;274
clannad  movie;/dirlist.php?dir=subtitles%2Fjapanese%2FClannad++Movie%2F;275
clannad after story;/dirlist.php?dir=subtitles%2Fjapanese%2FClannad_After_Story%2F;276
classicaloid;/dirlist.php?dir=subtitles%2Fjapanese%2FClassicaLoid%2F;277
classroom crisis;/dirlist.php?dir=subtitles%2Fjapanese%2FClassroom+Crisis%2F;278
claymore;/dirlist.php?dir=subtitles%2Fjapanese%2FClaymore%2F;279
clockwork planet;/dirlist.php?dir=subtitles%2Fjapanese%2FClockwork_Planet%2F;280
cobra the animation;/dirlist.php?dir=subtitles%2Fjapanese%2FCobra_The_Animation%2F;281
codebreaker;/dirlist.php?dir=subtitles%2Fjapanese%2FCodeBreaker%2F;282
"code geass: fukkatsu no lelouch (lelouch of the re;surrection)";/dirlist.php?dir=subtitles%2Fjapanese%2FCode+Geass%3A+Fukkatsu+no+Lelouch+%28Lelouch+of+the+Re%3Bsurrection%29%2F;283
code geass boukoku no akito;/dirlist.php?dir=subtitles%2Fjapanese%2FCode+Geass+Boukoku+no+Akito%2F;284
code geass lelouch of the rebellion;/dirlist.php?dir=subtitles%2Fjapanese%2FCode_Geass_Lelouch_Of_The_Rebellion%2F;285
code geass lelouch of the rebellion r2;/dirlist.php?dir=subtitles%2Fjapanese%2FCode_Geass_Lelouch_Of_The_Rebellion_R2%2F;286
colorful;/dirlist.php?dir=subtitles%2Fjapanese%2FColorful%2F;287
cop craft;/dirlist.php?dir=subtitles%2Fjapanese%2FCop+Craft%2F;288
coppelion;/dirlist.php?dir=subtitles%2Fjapanese%2FCoppelion%2F;289
corpse party;/dirlist.php?dir=subtitles%2Fjapanese%2FCorpse+Party%2F;290
cowboy bebop;/dirlist.php?dir=subtitles%2Fjapanese%2FCowboy+Bebop%2F;291
crayon shin-chan;/dirlist.php?dir=subtitles%2Fjapanese%2FCrayon_Shin-chan%2F;292
cross ange tenshi to ryuu no rondo;/dirlist.php?dir=subtitles%2Fjapanese%2FCross+Ange+Tenshi+to+Ryuu+no+Rondo%2F;293
cross fight b-daman;/dirlist.php?dir=subtitles%2Fjapanese%2FCross_Fight_B-Daman%2F;294
cross fight b-daman es;/dirlist.php?dir=subtitles%2Fjapanese%2FCross_Fight_B-Daman_eS%2F;295
cross game;/dirlist.php?dir=subtitles%2Fjapanese%2FCross_Game%2F;296
cue!;/dirlist.php?dir=subtitles%2Fjapanese%2FCUE%21%2F;297
cyberpunk - edgerunners;/dirlist.php?dir=subtitles%2Fjapanese%2FCyberpunk+-+Edgerunners%2F;298
cyborg 009;/dirlist.php?dir=subtitles%2Fjapanese%2FCyborg+009%2F;299
d-frag!;/dirlist.php?dir=subtitles%2Fjapanese%2FD-Frag%21%2F;300
dagashi kashi;/dirlist.php?dir=subtitles%2Fjapanese%2FDagashi_Kashi%2F;301
daishizen no majuu bagi;/dirlist.php?dir=subtitles%2Fjapanese%2FDaishizen+no+Majuu+Bagi%2F;302
dakara watashi wa oshimashita;/dirlist.php?dir=subtitles%2Fjapanese%2FDakara+Watashi+wa+Oshimashita%2F;303
danball senki;/dirlist.php?dir=subtitles%2Fjapanese%2FDanball_Senki%2F;304
danball senki w;/dirlist.php?dir=subtitles%2Fjapanese%2FDanball_Senki_W%2F;305
danball senki wars;/dirlist.php?dir=subtitles%2Fjapanese%2FDanball_Senki_Wars%2F;306
danchi tomoo;/dirlist.php?dir=subtitles%2Fjapanese%2FDanchi_Tomoo%2F;307
danganronpa kibou no gakuen to zetsubou no koukousei the animation ;/dirlist.php?dir=subtitles%2Fjapanese%2FDanganronpa+Kibou+no+Gakuen+to+Zetsubou+no+Koukousei+The+Animation+%2F;308
danmachi;/dirlist.php?dir=subtitles%2Fjapanese%2FDanMachi%2F;309
danshi koukousei no nichijou;/dirlist.php?dir=subtitles%2Fjapanese%2FDanshi+Koukousei+no+Nichijou%2F;310
dantalian no shoka;/dirlist.php?dir=subtitles%2Fjapanese%2FDantalian+no+Shoka%2F;311
dareka no manazashi;/dirlist.php?dir=subtitles%2Fjapanese%2FDareka+no+Manazashi%2F;312
darker than black ryuusei no gemini;/dirlist.php?dir=subtitles%2Fjapanese%2FDarker+Than+Black+Ryuusei+No+Gemini%2F;313
darker than black;/dirlist.php?dir=subtitles%2Fjapanese%2FDarker_Than_Black%2F;314
darling in the franxx;/dirlist.php?dir=subtitles%2Fjapanese%2FDARLING+in+the+FRANXX%2F;315
darwin's game;/dirlist.php?dir=subtitles%2Fjapanese%2FDarwin%27s+Game%2F;316
date a live;/dirlist.php?dir=subtitles%2Fjapanese%2FDate+a+Live%2F;317
days;/dirlist.php?dir=subtitles%2Fjapanese%2FDAYS%2F;318
deadman wonderland;/dirlist.php?dir=subtitles%2Fjapanese%2FDeadman+Wonderland%2F;319
death march kara hajimaru isekai kyousoukyoku;/dirlist.php?dir=subtitles%2Fjapanese%2FDeath+March+kara+Hajimaru+Isekai+Kyousoukyoku%2F;320
death note;/dirlist.php?dir=subtitles%2Fjapanese%2FDeath_Note%2F;321
deatte 5-byou de battle;/dirlist.php?dir=subtitles%2Fjapanese%2FDeatte+5-byou+de+Battle%2F;322
debiruman;/dirlist.php?dir=subtitles%2Fjapanese%2FDebiruman%2F;323
deca-dence;/dirlist.php?dir=subtitles%2Fjapanese%2FDeca-Dence%2F;324
delicious party pretty cure;/dirlist.php?dir=subtitles%2Fjapanese%2FDelicious_Party_Pretty_Cure%2F;325
demi-chan wa kataritai;/dirlist.php?dir=subtitles%2Fjapanese%2FDemi-chan+wa+Kataritai%2F;326
demon slayer;/dirlist.php?dir=subtitles%2Fjapanese%2FDemon+Slayer%2F;327
dennou coil;/dirlist.php?dir=subtitles%2Fjapanese%2FDennou+Coil%2F;328
denpa onna to seishun otoko;/dirlist.php?dir=subtitles%2Fjapanese%2FDenpa+Onna+To+Seishun+Otoko%2F;329
denpa teki na kanojo (electromagnetic girlfriend);/dirlist.php?dir=subtitles%2Fjapanese%2FDenpa+Teki+na+Kanojo+%28Electromagnetic+Girlfriend%29%2F;330
denpa kyoushi;/dirlist.php?dir=subtitles%2Fjapanese%2FDenpa_Kyoushi%2F;331
densetsu no yuusha no densetsu;/dirlist.php?dir=subtitles%2Fjapanese%2FDensetsu+no+Yuusha+no+Densetsu%2F;332
denshi sentai denjiman;/dirlist.php?dir=subtitles%2Fjapanese%2FDenshi_Sentai_Denjiman%2F;333
detective conan;/dirlist.php?dir=subtitles%2Fjapanese%2FDetective_Conan%2F;334
devilman crybaby;/dirlist.php?dir=subtitles%2Fjapanese%2FDevilman+Crybaby%2F;335
devil may cry;/dirlist.php?dir=subtitles%2Fjapanese%2FDevil+May+Cry%2F;336
devils line;/dirlist.php?dir=subtitles%2Fjapanese%2FDevils+Line%2F;337
devil survivor 2 the animation;/dirlist.php?dir=subtitles%2Fjapanese%2FDevil_Survivor_2_The_Animation%2F;338
diabolik lovers;/dirlist.php?dir=subtitles%2Fjapanese%2FDiabolik+Lovers%2F;339
diabolik lovers more, blood;/dirlist.php?dir=subtitles%2Fjapanese%2FDiabolik+Lovers+More%2C+Blood%2F;340
dies irae;/dirlist.php?dir=subtitles%2Fjapanese%2FDies+irae%2F;341
di gi charat;/dirlist.php?dir=subtitles%2Fjapanese%2FDi+Gi+Charat%2F;342
digimon adventure;/dirlist.php?dir=subtitles%2Fjapanese%2FDigimon+Adventure%2F;343
digimon adventure: (reboot);/dirlist.php?dir=subtitles%2Fjapanese%2FDigimon+Adventure%3A+%28Reboot%29%2F;344
digimon adventure tri.;/dirlist.php?dir=subtitles%2Fjapanese%2FDigimon+Adventure+Tri.%2F;345
digimon ghost game;/dirlist.php?dir=subtitles%2Fjapanese%2FDigimon_Ghost_Game%2F;346
digimon universe appli monsters;/dirlist.php?dir=subtitles%2Fjapanese%2FDigimon_Universe_Appli_Monsters%2F;347
digimon xros wars;/dirlist.php?dir=subtitles%2Fjapanese%2FDigimon_Xros_Wars%2F;348
disc wars avengers;/dirlist.php?dir=subtitles%2Fjapanese%2FDisc_Wars_Avengers%2F;349
dive!!;/dirlist.php?dir=subtitles%2Fjapanese%2FDive%21%21%2F;350
do it yourself!! ;/dirlist.php?dir=subtitles%2Fjapanese%2FDo+It+Yourself%21%21+%2F;351
doki doki! precure;/dirlist.php?dir=subtitles%2Fjapanese%2FDoki_Doki%21_PreCure%2F;352
dokonjou gaeru;/dirlist.php?dir=subtitles%2Fjapanese%2FDokonjou+Gaeru%2F;353
domestic na kanojo;/dirlist.php?dir=subtitles%2Fjapanese%2FDomestic+na+Kanojo%2F;354
donten ni warau;/dirlist.php?dir=subtitles%2Fjapanese%2FDonten+ni+Warau%2F;355
donten ni warau gaiden;/dirlist.php?dir=subtitles%2Fjapanese%2FDonten+ni+Warau+Gaiden%2F;356
doraemon;/dirlist.php?dir=subtitles%2Fjapanese%2FDoraemon%2F;357
doraemon the movie 39 nobita's chronicle of the moon exploration;/dirlist.php?dir=subtitles%2Fjapanese%2FDoraemon+the+Movie+39+Nobita%27s+Chronicle+of+the+Moon+Exploration%2F;358
doraemon the movie 2011 remake: nobita and the new steel troops ~winged angels~;/dirlist.php?dir=subtitles%2Fjapanese%2FDoraemon+the+Movie+2011+Remake%3A+Nobita+and+the+New+Steel+Troops+%7EWinged+Angels%7E%2F;359
doraemon the movie: nobita's treasure island  ;/dirlist.php?dir=subtitles%2Fjapanese%2FDoraemon+the+Movie%3A+Nobita%27s+Treasure+Island++%2F;360
dorei-ku the animation;/dirlist.php?dir=subtitles%2Fjapanese%2FDorei-ku+The+Animation%2F;361
dorohedoro;/dirlist.php?dir=subtitles%2Fjapanese%2FDorohedoro%2F;362
dororo;/dirlist.php?dir=subtitles%2Fjapanese%2FDororo%2F;363
"double decker! doug &amp; kirill";/dirlist.php?dir=subtitles%2Fjapanese%2FDouble+Decker%21+Doug+%26+Kirill%2F;364
doubutsu no mori;/dirlist.php?dir=subtitles%2Fjapanese%2FDoubutsu_No_Mori%2F;365
doubutsu sentai zyuohger;/dirlist.php?dir=subtitles%2Fjapanese%2FDoubutsu_Sentai_Zyuohger%2F;366
doukoku no nightmare;/dirlist.php?dir=subtitles%2Fjapanese%2FDoukoku+no+Nightmare%2F;367
doukyonin wa hiza, tokidoki, atama no ue.;/dirlist.php?dir=subtitles%2Fjapanese%2FDoukyonin+wa+Hiza%2C+Tokidoki%2C+Atama+no+Ue.%2F;368
doukyusei;/dirlist.php?dir=subtitles%2Fjapanese%2Fdoukyusei%2F;369
dounika naru hibi;/dirlist.php?dir=subtitles%2Fjapanese%2FDounika+Naru+Hibi%2F;370
downtown no gaki no tsukai ya arahende!!;/dirlist.php?dir=subtitles%2Fjapanese%2FDowntown+no+Gaki+no+Tsukai+ya+Arahende%21%21%2F;371
dr. stone;/dirlist.php?dir=subtitles%2Fjapanese%2FDr.+Stone%2F;372
dragon, ie wo kau.;/dirlist.php?dir=subtitles%2Fjapanese%2FDragon%2C+Ie+wo+Kau.%2F;373
dragon ball z: kami to kami (battle of gods);/dirlist.php?dir=subtitles%2Fjapanese%2FDragon+Ball+Z%3A+Kami+to+Kami+%28Battle+of+Gods%29%2F;374
dragon ball z fukkatsu no f (resurrection f);/dirlist.php?dir=subtitles%2Fjapanese%2FDragon+Ball+Z+Fukkatsu+no+F+%28Resurrection+F%29%2F;375
dragon quest - yuusha abel densetsu;/dirlist.php?dir=subtitles%2Fjapanese%2FDragon+Quest+-+Yuusha+Abel+Densetsu%2F;376
dragon quest: dai no daibouken (2020);/dirlist.php?dir=subtitles%2Fjapanese%2FDragon+Quest%3A+Dai+no+Daibouken+%282020%29%2F;377
dragon quest: the adventure of dai;/dirlist.php?dir=subtitles%2Fjapanese%2FDragon+Quest%3A+The+Adventure+of+Dai%2F;378
dragon quest dai no daibouken (1991);/dirlist.php?dir=subtitles%2Fjapanese%2FDragon+Quest+Dai+no+Daibouken+%281991%29%2F;379
dragon quest your story;/dirlist.php?dir=subtitles%2Fjapanese%2FDragon+Quest+Your+Story%2F;380
dragon ball;/dirlist.php?dir=subtitles%2Fjapanese%2FDragon_Ball%2F;381
dragon ball gt;/dirlist.php?dir=subtitles%2Fjapanese%2FDragon_Ball_GT%2F;382
dragon ball kai;/dirlist.php?dir=subtitles%2Fjapanese%2FDragon_Ball_Kai%2F;383
dragon ball super;/dirlist.php?dir=subtitles%2Fjapanese%2FDragon_Ball_Super%2F;384
dragon ball z;/dirlist.php?dir=subtitles%2Fjapanese%2FDragon_Ball_Z%2F;385
dramatical murder;/dirlist.php?dir=subtitles%2Fjapanese%2FDRAMAtical+Murder%2F;386
drifters;/dirlist.php?dir=subtitles%2Fjapanese%2FDrifters%2F;387
duel masters;/dirlist.php?dir=subtitles%2Fjapanese%2FDuel+Masters%2F;388
duel masters victory;/dirlist.php?dir=subtitles%2Fjapanese%2FDuel_Masters_Victory%2F;389
duel masters victory v;/dirlist.php?dir=subtitles%2Fjapanese%2FDuel_Masters_Victory_V%2F;390
duel masters victory v3;/dirlist.php?dir=subtitles%2Fjapanese%2FDuel_Masters_Victory_V3%2F;391
duel masters vs;/dirlist.php?dir=subtitles%2Fjapanese%2FDuel_Masters_VS%2F;392
duel masters vsr;/dirlist.php?dir=subtitles%2Fjapanese%2FDuel_Masters_VSR%2F;393
duel masters vsrf;/dirlist.php?dir=subtitles%2Fjapanese%2FDuel_Masters_VSRF%2F;394
dumbbell nan kilo moteru?;/dirlist.php?dir=subtitles%2Fjapanese%2FDumbbell+Nan+Kilo+Moteru%3F%2F;395
dungeon ni deai o motomeru no wa machigatte iru darouka;/dirlist.php?dir=subtitles%2Fjapanese%2FDungeon+ni+Deai+o+Motomeru+no+wa+Machigatte+Iru+Darouka%2F;396
dungeon ni deai o motomeru no wa machigatte iru darouka gaiden: sword oratoria;/dirlist.php?dir=subtitles%2Fjapanese%2FDungeon+ni+Deai+o+Motomeru+no+wa+Machigatte+Iru+Darouka+Gaiden%3A+Sword+Oratoria%2F;397
durarara!!;/dirlist.php?dir=subtitles%2Fjapanese%2FDurarara%21%21%2F;398
durarara!!x2 ketsu;/dirlist.php?dir=subtitles%2Fjapanese%2FDurarara%21%21x2+Ketsu%2F;399
durarara!!x2 shou;/dirlist.php?dir=subtitles%2Fjapanese%2FDurarara%21%21x2+Shou%2F;400
durarara!!x2 ten;/dirlist.php?dir=subtitles%2Fjapanese%2FDurarara%21%21x2+Ten%2F;401
d cide traumerei the animation;/dirlist.php?dir=subtitles%2Fjapanese%2FD_Cide+Traumerei+the+Animation%2F;402
eden;/dirlist.php?dir=subtitles%2Fjapanese%2FEden%2F;403
edens zero;/dirlist.php?dir=subtitles%2Fjapanese%2Fedens+zero%2F;404
ef - a tale of memories;/dirlist.php?dir=subtitles%2Fjapanese%2Fef+-+a+tale+of+memories%2F;405
egao;/dirlist.php?dir=subtitles%2Fjapanese%2FEgao%2F;406
eien no 831;/dirlist.php?dir=subtitles%2Fjapanese%2FEien+no+831%2F;407
eiga daisuki pompo-san;/dirlist.php?dir=subtitles%2Fjapanese%2FEiga+Daisuki+Pompo-san%2F;408
eikoku ikka, nihon o taberu;/dirlist.php?dir=subtitles%2Fjapanese%2FEikoku+Ikka%2C+Nihon+o+Taberu%2F;409
eizouken ni wa te wo dasu na!;/dirlist.php?dir=subtitles%2Fjapanese%2FEizouken+ni+wa+Te+wo+Dasu+na%21%2F;410
elfen lied;/dirlist.php?dir=subtitles%2Fjapanese%2FElfen+Lied%2F;411
enen no shouboutai;/dirlist.php?dir=subtitles%2Fjapanese%2FEnen+no+Shouboutai%2F;412
engage kiss;/dirlist.php?dir=subtitles%2Fjapanese%2FEngage+Kiss%2F;413
engine sentai go-onger;/dirlist.php?dir=subtitles%2Fjapanese%2FEngine_Sentai_Go-Onger%2F;414
ensemble stars!;/dirlist.php?dir=subtitles%2Fjapanese%2FEnsemble+Stars%21%2F;415
eromanga sensei;/dirlist.php?dir=subtitles%2Fjapanese%2FEromanga+Sensei%2F;416
escaflowne;/dirlist.php?dir=subtitles%2Fjapanese%2FEscaflowne%2F;417
escha chron;/dirlist.php?dir=subtitles%2Fjapanese%2FEscha+Chron%2F;418
esper mami;/dirlist.php?dir=subtitles%2Fjapanese%2FEsper+Mami%2F;419
eureka seven ao;/dirlist.php?dir=subtitles%2Fjapanese%2FEureka+Seven+AO%2F;420
eureka seven;/dirlist.php?dir=subtitles%2Fjapanese%2FEureka_Seven%2F;421
evangelion;/dirlist.php?dir=subtitles%2Fjapanese%2FEvangelion%2F;422
eve no jikan;/dirlist.php?dir=subtitles%2Fjapanese%2FEVE+no+Jikan%2F;423
eyeshield 21;/dirlist.php?dir=subtitles%2Fjapanese%2FEyeshield+21%2F;424
fairy gone;/dirlist.php?dir=subtitles%2Fjapanese%2FFairy+Gone%2F;425
fairy tail the movie;/dirlist.php?dir=subtitles%2Fjapanese%2FFairy+Tail+The+Movie%2F;426
fairy tail;/dirlist.php?dir=subtitles%2Fjapanese%2FFairy_Tail%2F;427
fairy tail best!;/dirlist.php?dir=subtitles%2Fjapanese%2FFairy_Tail_Best%21%2F;428
fairy tail s3e;/dirlist.php?dir=subtitles%2Fjapanese%2FFAIRY_TAIL_S3E%2F;429
fate apocrypha;/dirlist.php?dir=subtitles%2Fjapanese%2FFate+Apocrypha%2F;430
fate grand order first order;/dirlist.php?dir=subtitles%2Fjapanese%2FFate+Grand+Order+First+Order%2F;431
fate grand order moonlight lostroom;/dirlist.php?dir=subtitles%2Fjapanese%2FFate+Grand+Order+MOONLIGHT+LOSTROOM%2F;432
fate kaleid liner prisma illya;/dirlist.php?dir=subtitles%2Fjapanese%2FFate+Kaleid+Liner+Prisma+Illya%2F;433
fate kaleid liner prisma illya 3rei!!;/dirlist.php?dir=subtitles%2Fjapanese%2FFate+Kaleid+Liner+Prisma+Illya+3rei%21%21%2F;434
fate kaleid liner prisma illya zwei!;/dirlist.php?dir=subtitles%2Fjapanese%2FFate+Kaleid+Liner+Prisma+Illya+Zwei%21%2F;435
fate stay night;/dirlist.php?dir=subtitles%2Fjapanese%2FFate+Stay+Night%2F;436
fate stay night heaven's feel;/dirlist.php?dir=subtitles%2Fjapanese%2FFate+Stay+Night+Heaven%27s+Feel%2F;437
fate stay night unlimited blade works 2014;/dirlist.php?dir=subtitles%2Fjapanese%2FFate+Stay+Night+Unlimited+Blade+Works+2014%2F;438
fate stay night unlimited blade works movie;/dirlist.php?dir=subtitles%2Fjapanese%2FFate+Stay+Night+Unlimited+Blade+Works+Movie%2F;439
fate zero;/dirlist.php?dir=subtitles%2Fjapanese%2FFate+Zero%2F;440
fate extra last encore;/dirlist.php?dir=subtitles%2Fjapanese%2FFate_EXTRA+Last+Encore%2F;441
fate grand order: zettai majuu sensen babylonia;/dirlist.php?dir=subtitles%2Fjapanese%2FFate_Grand+Order%3A+Zettai+Majuu+Sensen+Babylonia%2F;442
final fantasy vii advent children;/dirlist.php?dir=subtitles%2Fjapanese%2FFinal+Fantasy+VII+Advent+Children%2F;443
final fantasy xv brotherhood;/dirlist.php?dir=subtitles%2Fjapanese%2FFinal+Fantasy+XV+Brotherhood%2F;444
final fantasy xv kingsglaive;/dirlist.php?dir=subtitles%2Fjapanese%2FFinal+Fantasy+XV+Kingsglaive%2F;445
flag;/dirlist.php?dir=subtitles%2Fjapanese%2FFLAG%2F;446
flcl;/dirlist.php?dir=subtitles%2Fjapanese%2FFLCL%2F;447
flying witch;/dirlist.php?dir=subtitles%2Fjapanese%2FFlying+Witch%2F;448
fractale;/dirlist.php?dir=subtitles%2Fjapanese%2FFractale%2F;449
fragtime;/dirlist.php?dir=subtitles%2Fjapanese%2FFragtime%2F;450
free!;/dirlist.php?dir=subtitles%2Fjapanese%2FFree%21%2F;451
free! dive to the future;/dirlist.php?dir=subtitles%2Fjapanese%2FFree%21+Dive+to+the+Future%2F;452
free! eternal summer;/dirlist.php?dir=subtitles%2Fjapanese%2FFree%21+Eternal+Summer%2F;453
free! starting days;/dirlist.php?dir=subtitles%2Fjapanese%2FFree%21+Starting+Days%2F;454
free! take your marks;/dirlist.php?dir=subtitles%2Fjapanese%2FFree%21+Take+Your+Marks%2F;455
freedom;/dirlist.php?dir=subtitles%2Fjapanese%2FFreedom%2F;456
fresh precure!;/dirlist.php?dir=subtitles%2Fjapanese%2FFresh+PreCure%21%2F;457
friends - mononoke shima no naki;/dirlist.php?dir=subtitles%2Fjapanese%2FFriends+-+Mononoke+Shima+no+Naki%2F;458
from up on poppy hill;/dirlist.php?dir=subtitles%2Fjapanese%2FFrom_Up_On_Poppy_Hill%2F;459
fruits basket (2019);/dirlist.php?dir=subtitles%2Fjapanese%2FFruits+Basket+%282019%29%2F;460
fruits baskets;/dirlist.php?dir=subtitles%2Fjapanese%2FFruits+Baskets%2F;461
fugou keiji: balance:unlimited;/dirlist.php?dir=subtitles%2Fjapanese%2FFugou+Keiji%3A+Balance%3AUnlimited%2F;462
fukigen na mononokean;/dirlist.php?dir=subtitles%2Fjapanese%2FFukigen+na+Mononokean%2F;463
fukumenkei noise;/dirlist.php?dir=subtitles%2Fjapanese%2FFukumenkei+Noise%2F;464
fullmetal alchemist - the sacred star of milos;/dirlist.php?dir=subtitles%2Fjapanese%2FFullmetal+Alchemist+-+The+Sacred+Star+Of+Milos%2F;465
fullmetal alchemist;/dirlist.php?dir=subtitles%2Fjapanese%2FFullmetal+Alchemist%2F;466
full metal panic! invisible victory;/dirlist.php?dir=subtitles%2Fjapanese%2FFull+Metal+Panic%21+Invisible+Victory%2F;467
fullmetal alchemist brotherhood;/dirlist.php?dir=subtitles%2Fjapanese%2FFullmetal_Alchemist_Brotherhood%2F;468
full metal panic!;/dirlist.php?dir=subtitles%2Fjapanese%2FFull_Metal_Panic%21%2F;469
full metal panic fumoffu;/dirlist.php?dir=subtitles%2Fjapanese%2FFull_Metal_Panic_Fumoffu%2F;470
full metal panic the second raid;/dirlist.php?dir=subtitles%2Fjapanese%2FFull_Metal_Panic_The_Second_Raid%2F;471
fumetsu no anata e;/dirlist.php?dir=subtitles%2Fjapanese%2FFumetsu+no+Anata+e%2F;472
fune wo amu;/dirlist.php?dir=subtitles%2Fjapanese%2FFune+wo+Amu%2F;473
furusato saisei nippon no mukashibanashi;/dirlist.php?dir=subtitles%2Fjapanese%2FFurusato+Saisei+Nippon+no+Mukashibanashi%2F;474
fuse - teppou musume no torimonochou;/dirlist.php?dir=subtitles%2Fjapanese%2FFuse+-+Teppou+Musume+no+Torimonochou%2F;475
futari wa pretty cure;/dirlist.php?dir=subtitles%2Fjapanese%2FFutari_Wa_Pretty_Cure%2F;476
futari wa pretty cure max heart;/dirlist.php?dir=subtitles%2Fjapanese%2FFutari_Wa_Pretty_Cure_Max_Heart%2F;477
futari wa pretty cure splash star;/dirlist.php?dir=subtitles%2Fjapanese%2FFutari_Wa_Pretty_Cure_Splash_Star%2F;478
futsuu no joshikousei ga locodol yattemita;/dirlist.php?dir=subtitles%2Fjapanese%2FFutsuu_No_Joshikousei_Ga_Locodol_Yattemita%2F;479
future card buddyfight;/dirlist.php?dir=subtitles%2Fjapanese%2FFuture_Card_Buddyfight%2F;480
future card buddyfight 100;/dirlist.php?dir=subtitles%2Fjapanese%2FFuture_Card_Buddyfight_100%2F;481
future card buddyfight ddd;/dirlist.php?dir=subtitles%2Fjapanese%2FFuture_Card_Buddyfight_DDD%2F;482
future war 198x nen;/dirlist.php?dir=subtitles%2Fjapanese%2FFuture_War_198X_Nen%2F;483
ga-rei zero;/dirlist.php?dir=subtitles%2Fjapanese%2FGa-Rei+Zero%2F;484
gabriel dropout;/dirlist.php?dir=subtitles%2Fjapanese%2FGabriel+Dropout%2F;485
gaikotsu kishi-sama, tadaima isekai e odekakechuu;/dirlist.php?dir=subtitles%2Fjapanese%2FGaikotsu+Kishi-sama%2C+Tadaima+Isekai+e+Odekakechuu%2F;486
gaikotsu shotenin honda-san;/dirlist.php?dir=subtitles%2Fjapanese%2FGaikotsu+Shotenin+Honda-san%2F;487
gaist crusher;/dirlist.php?dir=subtitles%2Fjapanese%2FGaist_Crusher%2F;488
gake no ue no ponyo;/dirlist.php?dir=subtitles%2Fjapanese%2FGake+no+Ue+no+Ponyo%2F;489
gakkou gurashi!;/dirlist.php?dir=subtitles%2Fjapanese%2FGakkou+Gurashi%21%2F;490
gakuen toshi asterisk;/dirlist.php?dir=subtitles%2Fjapanese%2FGakuen+Toshi+Asterisk%2F;491
galilei donna;/dirlist.php?dir=subtitles%2Fjapanese%2FGalilei_Donna%2F;492
gamers!;/dirlist.php?dir=subtitles%2Fjapanese%2FGamers%21%2F;493
gangsta;/dirlist.php?dir=subtitles%2Fjapanese%2FGangsta%2F;494
gankutsuou;/dirlist.php?dir=subtitles%2Fjapanese%2FGankutsuou%2F;495
ganso tensai bakabon;/dirlist.php?dir=subtitles%2Fjapanese%2FGanso+Tensai+Bakabon%2F;496
gantz;/dirlist.php?dir=subtitles%2Fjapanese%2FGantz%2F;497
garo;/dirlist.php?dir=subtitles%2Fjapanese%2FGaro%2F;498
garo makai senki;/dirlist.php?dir=subtitles%2Fjapanese%2FGaro_Makai_Senki%2F;499
garo yami wo terasu mono;/dirlist.php?dir=subtitles%2Fjapanese%2FGaro_Yami_wo_Terasu_Mono%2F;500
gate jieitai kanochi nite, kaku tatakaeri;/dirlist.php?dir=subtitles%2Fjapanese%2FGATE+Jieitai+Kanochi+nite%2C+Kaku+Tatakaeri%2F;501
gauche the cellist;/dirlist.php?dir=subtitles%2Fjapanese%2FGauche+the+Cellist%2F;502
ged senki;/dirlist.php?dir=subtitles%2Fjapanese%2FGed+Senki%2F;503
gegege no kitaro;/dirlist.php?dir=subtitles%2Fjapanese%2FGeGeGe+no+Kitaro%2F;504
gekidol;/dirlist.php?dir=subtitles%2Fjapanese%2FGekidol%2F;505
gekijouban bishoujo senshi sailor moon eternal;/dirlist.php?dir=subtitles%2Fjapanese%2FGekijouban+Bishoujo+Senshi+Sailor+Moon+Eternal%2F;506
