anime_name;filename;start_time;end_time;content
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:17:24.497000;0 days 00:17:28.501000;"たたかれながら
怒鳴られながら…＞"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:17:28.501000;0 days 00:17:31.504000;"＜泣いても
許してはくれなかった＞"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:17:31.504000;0 days 00:17:37.504000;"（早希）《あなたは　私の代わりに
ヨーロッパで活躍するの》"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:17:41.447000;0 days 00:17:44.450000;"（公生）
《母さんが喜んでくれるなら→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:17:44.450000;0 days 00:17:46.452000;元気になってくれるなら→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:17:46.452000;0 days 00:17:50.456000;僕…　頑張るよ》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:17:50.456000;0 days 00:17:55.461000;"＜いよいよ　ヨーロッパのコンクールを
視野に入れた３年前→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:17:55.461000;0 days 00:17:57.461000;母が死んだ＞
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:00.466000;0 days 00:18:02.468000;＜ピアノは嫌いだ＞
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:02.468000;0 days 00:18:05.471000;"＜それでも
しがみついているのは→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:05.471000;0 days 00:18:09.475000;きっと　僕には何もないから＞
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:09.475000;0 days 00:18:13.479000;"＜ピアノを除けば
僕は　空っぽで→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:13.479000;0 days 00:18:16.479000;不細工な余韻しか　残らない＞
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:27.493000;0 days 00:18:30.493000;（椿）《今日も　聞こえないか…》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:36.502000;0 days 00:18:40.439000;"《遅い。
５分前行動が　なってない》"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:40.439000;0 days 00:18:43.442000;《誘っておいて。　うん？》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:43.442000;0 days 00:18:47.446000;目印？　魔よけ？
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:47.446000;0 days 00:18:50.449000;女物…だよな。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:50.449000;0 days 00:18:52.451000;ん？　何だ？
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:52.451000;0 days 00:18:54.453000;ん？
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:54.453000;0 days 00:18:57.456000;スッ　スパッツ！　えっ！　えー！？
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:18:57.456000;0 days 00:19:01.460000;≪♪♪（『ハトと少年』の演奏）
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:19:01.460000;0 days 00:19:04.463000;"≪♪♪（『ハトと少年』の演奏）
うん？　ピアニカ？"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:19:04.463000;0 days 00:19:07.466000;結構　うまい。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:19:07.466000;0 days 00:19:10.469000;（椿）《美和が言ってたよ》→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:19:10.469000;0 days 00:19:15.474000;"《「彼と出会った瞬間
私の人生が変わったの」》→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:19:15.474000;0 days 00:19:20.479000;"《「見るもの　聞くもの
感じるもの」》→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:19:20.479000;0 days 00:19:26.485000;"《「私の風景　全部が
カラフルに　色づき始めたの」》→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:19:26.485000;0 days 00:19:30.489000;《「世界が　輝きだしたの」》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:19:30.489000;0 days 00:19:35.494000;♪♪（『ハトと少年』の演奏）
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:19:35.494000;0 days 00:19:50.494000;♪♪～
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:20:11.464000;0 days 00:20:14.467000;《涙…》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:20:14.467000;0 days 00:20:18.471000;"ケホッ　ケホッ…
強く　吹き過ぎちゃった。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:20:18.471000;0 days 00:20:20.473000;"お姉ちゃ～ん！
ん？"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:20:20.473000;0 days 00:20:22.475000;ハト　来ないよ～。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:20:22.475000;0 days 00:20:24.477000;あれ？　おかしいな。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:20:24.477000;0 days 00:20:27.480000;"（男の子）ラッパじゃないと
駄目なんだよ。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:20:27.480000;0 days 00:20:31.484000;"トランペットだよ。
（男の子）ピアニカだもん。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:20:31.484000;0 days 00:20:35.488000;"音楽に　国境や人種や生態は
関係ないわ。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:20:35.488000;0 days 00:20:37.490000;みんなで　やってみよう！
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:20:37.490000;0 days 00:20:40.426000;（子供たち）わ～。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:20:40.426000;0 days 00:20:43.429000;"（子供たち）やるー！
うん。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:20:43.429000;0 days 00:20:48.434000;♪♪（『ハトと少年』の演奏）
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:20:48.434000;0 days 00:21:08.454000;♪♪～
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:21:08.454000;0 days 00:21:20.466000;♪♪～
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:21:20.466000;0 days 00:21:22.468000;《絵になるな》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:21:22.468000;0 days 00:21:28.474000;♪♪～
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:21:28.474000;0 days 00:21:30.476000;《ブレーメンの音楽隊だ》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:21:30.476000;0 days 00:21:38.484000;♪♪～
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:21:38.484000;0 days 00:21:41.420000;（笑い声）
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:21:41.420000;0 days 00:21:43.420000;ハト　来た～。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:21:48.427000;0 days 00:21:50.429000;アハハ。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:21:50.429000;0 days 00:21:54.433000;"（男の子）春一番だ！
（男の子）俺の帽子～。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:21:54.433000;0 days 00:21:59.438000;（女の子）アハハハ…。　飛んだ～。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:21:59.438000;0 days 00:22:01.440000;ん…　うわっ！
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:01.440000;0 days 00:22:03.440000;あっ。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:06.445000;0 days 00:22:08.445000;ん？
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:11.450000;0 days 00:22:13.452000;"こらーっ！
ぎゃーっ！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:13.452000;0 days 00:22:15.454000;"バカ　バカ　バカ　バカ！
もう　お嫁に行けない。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:15.454000;0 days 00:22:17.456000;"ご　ごめんなさい！
これは　奇跡的な偶然で！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:17.456000;0 days 00:22:20.459000;"あーっ！　私のレギンス！
おらーっ！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:20.459000;0 days 00:22:22.461000;がっ　楽器を武器にするな！
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:22.461000;0 days 00:22:26.465000;"盗撮魔め！
許すまじ！　この変態！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:26.465000;0 days 00:22:28.467000;偶然だって言ってるだろ！
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:28.467000;0 days 00:22:30.135000;"俺のピアニカ…。
≪誰が　お前なんか！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:30.135000;0 days 00:22:31.804000;"≪嘘ばっか！
リコーダー。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:31.804000;0 days 00:22:33.472000;"≪何を！
≪何よ！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:33.472000;0 days 00:22:37.476000;"（椿）ん～　いないなあ。
待ち合わせ場所　間違えたかな。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:37.476000;0 days 00:22:41.413000;"（渡）なあ　椿
その子　ホントに　カワイイのか？"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:41.413000;0 days 00:22:45.417000;"女同士のカワイイは
当てになんねーからな。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:45.417000;0 days 00:22:47.419000;あっ　かをちゃん。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:47.419000;0 days 00:22:49.421000;おーい　かをちゃん！
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:49.421000;0 days 00:22:51.421000;椿ちゃん！
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:54.426000;0 days 00:22:58.430000;"おっほん。
えー　では　あらためまして→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:22:58.430000;0 days 00:23:04.436000;"こちら　私のクラスメート
宮園かをりちゃん。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:04.436000;0 days 00:23:07.439000;初めまして。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:07.439000;0 days 00:23:12.444000;"で　こいつが　渡　亮太。
こう見えても　サッカー部　部長。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:12.444000;0 days 00:23:14.446000;初めまして。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:14.446000;0 days 00:23:16.448000;"（渡）《フフフ…　カワイイ！
椿　グッジョブ》"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:16.448000;0 days 00:23:20.452000;"よろしくお願いします～。
よろしく～。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:20.452000;0 days 00:23:22.454000;"《何たる変わり身の早さ》
（渡）カワイイね～。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:22.454000;0 days 00:23:25.457000;《見とれた自分が恥ずかしい》
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:25.457000;0 days 00:23:29.461000;"あと　どうでもいいけど
これは　友人Ａね。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:29.461000;0 days 00:23:31.463000;あっ…。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:31.463000;0 days 00:23:35.467000;先ほどは…　失礼…　しました。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:35.467000;0 days 00:23:38.470000;"余計なこと言ったら
殺すぞ　盗撮魔。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:38.470000;0 days 00:23:40.406000;地獄のような顔をして…。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:40.406000;0 days 00:23:42.408000;礼儀正しい子だ～。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:42.408000;0 days 00:23:45.411000;やだ～　そんなことないです～。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:45.411000;0 days 00:23:47.413000;（椿）ちょい　公生。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:47.413000;0 days 00:23:52.418000;"先に声掛けて　抜け駆けなんて
あんたも　隅に置けないわね。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:52.418000;0 days 00:23:54.420000;"だから　奇跡的な偶然で。
≪渡君　すごーい！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:54.420000;0 days 00:23:56.422000;"何　怒ってんの？
≪カッコイイ！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:56.422000;0 days 00:23:59.425000;ベー！　でも　残念でした。→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:23:59.425000;0 days 00:24:02.428000;かをちゃんは　渡が好きなの。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:24:02.428000;0 days 00:24:05.431000;今日の　あんたは　脇役。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:24:05.431000;0 days 00:24:09.435000;引き立て役の　友人Ａ。　諦めろ。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:24:09.435000;0 days 00:24:11.437000;誰が　あんな　凶暴女。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:24:11.437000;0 days 00:24:15.441000;"あっ。　そろそろ出番だ。
すぐ　行かなくちゃ。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:24:15.441000;0 days 00:24:17.441000;"行くって　どこに？
（椿）あそこ。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:24:21.447000;0 days 00:24:24.447000;"あそこって…。
藤和ホール。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:24:26.452000;0 days 00:24:29.455000;今から　あそこで演奏するの。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:24:29.455000;0 days 00:24:32.455000;私　バイオリニストなの。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:24:38.464000;0 days 00:24:42.468000;バイオリニスト！？　すっげー！
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:24:42.468000;0 days 00:24:44.470000;でしょ？
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:24:44.470000;0 days 00:24:46.470000;公生も　行こう。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:24:49.475000;0 days 00:24:51.475000;僕は…　いいよ。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:25:00.486000;0 days 00:25:02.486000;君も　行こっ。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:25:13.499000;0 days 00:25:18.499000;＜１４歳の春　僕は…＞
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:25:24.510000;0 days 00:25:26.512000;＜君と走り出す＞
shigatsu wa kimi no uso;shigatsu wa kimi no uso 001.srt;0 days 00:25:26.512000;0 days 00:25:36.512000;♪♪～
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:01:06.910000;0 days 00:01:08.912000;（椿）コンクールは何時から？
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:01:08.912000;0 days 00:01:12.916000;"（かをり）えーっと　開場が３時で
開始は３時３０分から。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:01:12.916000;0 days 00:01:16.586000;"（渡）今　３時２０分だぜ。
（椿）えっ！　もう始まるじゃん！"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:01:16.586000;0 days 00:01:19.823000;"（かをり）大丈夫　大丈夫。
私　出番　４番目だもん。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:01:19.823000;0 days 00:01:22.823000;"（渡）えっ！
（椿）結構　早いじゃん。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:01:35.839000;0 days 00:01:45.839000;♪♪～
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:04:43.860000;0 days 00:04:47.864000;（椿）到着！　ぎりぎりセーフ！→
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:04:47.864000;0 days 00:04:49.866000;あっ。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:04:49.866000;0 days 00:04:51.868000;"（観客）プログラム買ってきたよ。
（観客）あっ　ありがとう。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:04:51.868000;0 days 00:04:54.871000;"（観客）１１番　去年　奨励賞か。
（観客）聴衆推薦は？"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:04:54.871000;0 days 00:04:56.873000;"（観客）
あの子　うまく弾けるかしら。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:04:56.873000;0 days 00:04:59.876000;"（観客）審査委員長は
あの風間先生か。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:04:59.876000;0 days 00:05:02.879000;（観客）目に留まるチャンスね。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:05:02.879000;0 days 00:05:05.882000;"（渡）何つーか　別世界。
みんなセレブだ。"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:05:05.882000;0 days 00:05:08.885000;"（椿）大会前の緊張感って
どこも同じだね。→"
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:05:08.885000;0 days 00:05:10.887000;私まで　ドキドキしちゃう。
shigatsu wa kimi no uso;shigatsu wa kimi no uso 002.srt;0 days 00:05:10.887000;0 days 00:05:13.890000;"（渡）椿は出ねえだろ。
（椿）むっ。"
